id,timestamp,deviceId,rssi,Oldrssi,beaconId,beaconName
560308881,2022-04-26T13:06:48.777+00:00,509554898,-75,203,509558438,W10T_A7H_B-1-10
560308922,2022-04-26T13:06:53.869+00:00,509554898,-74,202,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560308921,2022-04-26T13:06:53.869+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560308970,2022-04-26T13:07:01.983+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560308968,2022-04-26T13:07:01.983+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560309045,2022-04-26T13:07:08.078+00:00,509554898,-79,207,509542097,W10T_A7H_B-1-2
560309249,2022-04-26T13:07:47.499+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560309248,2022-04-26T13:07:47.499+00:00,509554898,-78,206,509542097,W10T_A7H_B-1-2
560309287,2022-04-26T13:07:54.601+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560309285,2022-04-26T13:07:54.601+00:00,509554898,-72,200,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560309412,2022-04-26T13:08:09.944+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560309410,2022-04-26T13:08:09.944+00:00,509554898,-73,201,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560309413,2022-04-26T13:08:09.944+00:00,509554898,-77,205,509542097,W10T_A7H_B-1-2
560309729,2022-04-26T13:09:02.586+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560309728,2022-04-26T13:09:02.586+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560309727,2022-04-26T13:09:02.586+00:00,509554898,-73,201,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560309804,2022-04-26T13:09:10.696+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560309803,2022-04-26T13:09:10.696+00:00,509554898,-72,200,509558566,W10T_A7H_B-1-11
560309893,2022-04-26T13:09:28.551+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560309892,2022-04-26T13:09:28.551+00:00,509554898,-73,201,509542314,W10T_A7H_B-1-6
560309891,2022-04-26T13:09:28.551+00:00,509554898,-75,203,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560309940,2022-04-26T13:09:35.656+00:00,509554898,-72,200,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560309939,2022-04-26T13:09:35.656+00:00,509554898,-72,200,509542314,W10T_A7H_B-1-6
560309992,2022-04-26T13:09:48.569+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560309991,2022-04-26T13:09:48.569+00:00,509554898,-79,207,509542097,W10T_A7H_B-1-2
560310033,2022-04-26T13:09:55.675+00:00,509554898,-78,206,509542097,W10T_A7H_B-1-2
560310032,2022-04-26T13:09:55.675+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560312453,2022-04-26T13:16:38.684+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560312452,2022-04-26T13:16:38.684+00:00,509554898,-80,208,509542097,W10T_A7H_B-1-2
560312451,2022-04-26T13:16:38.684+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560312494,2022-04-26T13:16:46.799+00:00,509554898,-79,207,509542097,W10T_A7H_B-1-2
560312493,2022-04-26T13:16:46.799+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560312557,2022-04-26T13:16:56.124+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560312556,2022-04-26T13:16:56.124+00:00,509554898,-71,199,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560312555,2022-04-26T13:16:56.124+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560312627,2022-04-26T13:17:03.229+00:00,509554898,-71,199,509542378,W10T_A7H_B-1-7
560312623,2022-04-26T13:17:03.229+00:00,509554898,-79,207,509542097,W10T_A7H_B-1-2
560312667,2022-04-26T13:17:10.334+00:00,509554898,-72,200,509558243,W10T_A7H_B-1-8 AMS
560312666,2022-04-26T13:17:10.334+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560312665,2022-04-26T13:17:10.334+00:00,509554898,-78,206,509542097,W10T_A7H_B-1-2
560312725,2022-04-26T13:17:17.438+00:00,509554898,-71,199,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560312724,2022-04-26T13:17:17.438+00:00,509554898,-80,208,509542097,W10T_A7H_B-1-2
560313201,2022-04-26T13:18:35.604+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560313200,2022-04-26T13:18:35.604+00:00,509554898,-73,201,509558438,W10T_A7H_B-1-10
560313195,2022-04-26T13:18:35.604+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560313277,2022-04-26T13:18:47.729+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560313288,2022-04-26T13:18:49.813+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560313287,2022-04-26T13:18:49.813+00:00,509554898,-67,195,509542264,W10T_A7H_B-1-5
560313431,2022-04-26T13:19:09.295+00:00,509554898,-74,202,509542378,W10T_A7H_B-1-7
560313430,2022-04-26T13:19:09.295+00:00,509554898,-76,204,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560313429,2022-04-26T13:19:09.295+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560313487,2022-04-26T13:19:18.407+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560313486,2022-04-26T13:19:18.407+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560313513,2022-04-26T13:19:23.504+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560313579,2022-04-26T13:19:36.544+00:00,509554898,-72,200,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560313578,2022-04-26T13:19:36.544+00:00,509554898,-70,198,509542378,W10T_A7H_B-1-7
560313637,2022-04-26T13:19:45.656+00:00,509554898,-71,199,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560313636,2022-04-26T13:19:45.656+00:00,509554898,-71,199,509542378,W10T_A7H_B-1-7
560313634,2022-04-26T13:19:45.656+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560313672,2022-04-26T13:19:50.757+00:00,509554898,-71,199,509558438,W10T_A7H_B-1-10
560313671,2022-04-26T13:19:50.757+00:00,509554898,-70,198,509542097,W10T_A7H_B-1-2
560313670,2022-04-26T13:19:50.757+00:00,509554898,-71,199,509542029,W10T_A7H_B-1-1
560313718,2022-04-26T13:19:58.644+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560313795,2022-04-26T13:20:05.748+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560313838,2022-04-26T13:20:12.853+00:00,509554898,-77,205,509542097,W10T_A7H_B-1-2
560313837,2022-04-26T13:20:12.853+00:00,509554898,-71,199,509558438,W10T_A7H_B-1-10
560313836,2022-04-26T13:20:12.853+00:00,509554898,-70,198,509559507,W10T_A7H_B-1-16
560313859,2022-04-26T13:20:19.957+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560313858,2022-04-26T13:20:19.957+00:00,509554898,-74,202,509542378,W10T_A7H_B-1-7
560313911,2022-04-26T13:20:28.071+00:00,509554898,-77,205,509542097,W10T_A7H_B-1-2
560313910,2022-04-26T13:20:28.071+00:00,509554898,-73,201,509558438,W10T_A7H_B-1-10
560313951,2022-04-26T13:20:36.170+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560313950,2022-04-26T13:20:36.170+00:00,509554898,-73,201,509542314,W10T_A7H_B-1-6
560313947,2022-04-26T13:20:36.170+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560314002,2022-04-26T13:20:41.274+00:00,509554898,-71,199,509558438,W10T_A7H_B-1-10
560314036,2022-04-26T13:20:48.379+00:00,509554898,-70,198,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560314035,2022-04-26T13:20:48.379+00:00,509554898,-70,198,509558438,W10T_A7H_B-1-10
560314034,2022-04-26T13:20:48.379+00:00,509554898,-70,198,509542097,W10T_A7H_B-1-2
560314092,2022-04-26T13:20:55.484+00:00,509554898,-69,197,509558351,W10T_A7H_B-1-9
560314091,2022-04-26T13:20:55.484+00:00,509554898,-69,197,509542097,W10T_A7H_B-1-2
560314090,2022-04-26T13:20:55.484+00:00,509554898,-69,197,509558438,W10T_A7H_B-1-10
560314135,2022-04-26T13:21:02.588+00:00,509554898,-71,199,509542378,W10T_A7H_B-1-7
560314134,2022-04-26T13:21:02.588+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560314132,2022-04-26T13:21:02.588+00:00,509554898,-70,198,509542314,W10T_A7H_B-1-6
560314213,2022-04-26T13:21:09.693+00:00,509554898,-70,198,509542378,W10T_A7H_B-1-7
560314211,2022-04-26T13:21:09.693+00:00,509554898,-71,199,509558438,W10T_A7H_B-1-10
560314260,2022-04-26T13:21:16.800+00:00,509554898,-70,198,509558351,W10T_A7H_B-1-9
560314259,2022-04-26T13:21:16.800+00:00,509554898,-70,198,509558438,W10T_A7H_B-1-10
560314299,2022-04-26T13:21:23.905+00:00,509554898,-71,199,509558351,W10T_A7H_B-1-9
560314298,2022-04-26T13:21:23.905+00:00,509554898,-72,200,509542314,W10T_A7H_B-1-6
560314296,2022-04-26T13:21:23.905+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560314350,2022-04-26T13:21:33.016+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560314349,2022-04-26T13:21:33.016+00:00,509554898,-71,199,509542097,W10T_A7H_B-1-2
560314348,2022-04-26T13:21:33.016+00:00,509554898,-71,199,509558566,W10T_A7H_B-1-11
560314371,2022-04-26T13:21:38.114+00:00,509554898,-70,198,509542314,W10T_A7H_B-1-6
560314370,2022-04-26T13:21:38.114+00:00,509554898,-70,198,509558351,W10T_A7H_B-1-9
560314369,2022-04-26T13:21:38.114+00:00,509554898,-70,198,509542097,W10T_A7H_B-1-2
560314423,2022-04-26T13:21:46.223+00:00,509554898,-71,199,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560314470,2022-04-26T13:21:52.323+00:00,509554898,-71,199,509542378,W10T_A7H_B-1-7
560314469,2022-04-26T13:21:52.323+00:00,509554898,-72,200,509542314,W10T_A7H_B-1-6
560314517,2022-04-26T13:21:59.430+00:00,509554898,-71,199,509542097,W10T_A7H_B-1-2
560314516,2022-04-26T13:21:59.430+00:00,509554898,-72,200,509558566,W10T_A7H_B-1-11
560314592,2022-04-26T13:22:06.535+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560314591,2022-04-26T13:22:06.535+00:00,509554898,-71,199,509558351,W10T_A7H_B-1-9
560314590,2022-04-26T13:22:06.535+00:00,509554898,-74,202,509542378,W10T_A7H_B-1-7
560314659,2022-04-26T13:22:13.639+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560314658,2022-04-26T13:22:13.639+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560314692,2022-04-26T13:22:20.744+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560314691,2022-04-26T13:22:20.744+00:00,509554898,-71,199,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560314768,2022-04-26T13:22:32.564+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560314767,2022-04-26T13:22:32.564+00:00,509554898,-71,199,509542314,W10T_A7H_B-1-6
560314766,2022-04-26T13:22:32.564+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560314804,2022-04-26T13:22:38.669+00:00,509554898,-71,199,509558566,W10T_A7H_B-1-11
560314803,2022-04-26T13:22:38.669+00:00,509554898,-71,199,509558438,W10T_A7H_B-1-10
560314802,2022-04-26T13:22:38.669+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560314841,2022-04-26T13:22:44.768+00:00,509554898,-74,202,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560314840,2022-04-26T13:22:44.768+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560314839,2022-04-26T13:22:44.768+00:00,509554898,-74,202,509558351,W10T_A7H_B-1-9
560314876,2022-04-26T13:22:52.876+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560314910,2022-04-26T13:22:58.980+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560314907,2022-04-26T13:22:58.980+00:00,509554898,-72,200,509542314,W10T_A7H_B-1-6
560314911,2022-04-26T13:22:58.980+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560314992,2022-04-26T13:23:06.084+00:00,509554898,-72,200,509558351,W10T_A7H_B-1-9
560314991,2022-04-26T13:23:06.084+00:00,509554898,-74,202,509542378,W10T_A7H_B-1-7
560314989,2022-04-26T13:23:06.084+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560315044,2022-04-26T13:23:15.843+00:00,509554898,-71,199,509542378,W10T_A7H_B-1-7
560315043,2022-04-26T13:23:15.843+00:00,509554898,-71,199,509558351,W10T_A7H_B-1-9
560315099,2022-04-26T13:23:23.955+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560315098,2022-04-26T13:23:23.955+00:00,509554898,-71,199,509558438,W10T_A7H_B-1-10
560315131,2022-04-26T13:23:31.063+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560315130,2022-04-26T13:23:31.063+00:00,509554898,-71,199,509542314,W10T_A7H_B-1-6
560315166,2022-04-26T13:23:37.159+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560315165,2022-04-26T13:23:37.159+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560315164,2022-04-26T13:23:37.159+00:00,509554898,-72,200,509558351,W10T_A7H_B-1-9
560315212,2022-04-26T13:23:44.264+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560315211,2022-04-26T13:23:44.264+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560315263,2022-04-26T13:23:51.368+00:00,509554898,-73,201,509542314,W10T_A7H_B-1-6
560315261,2022-04-26T13:23:51.368+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560315289,2022-04-26T13:23:58.473+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560315288,2022-04-26T13:23:58.473+00:00,509554898,-72,200,509558243,W10T_A7H_B-1-8 AMS
560315380,2022-04-26T13:24:07.594+00:00,509554898,-71,199,509558438,W10T_A7H_B-1-10
560315379,2022-04-26T13:24:07.594+00:00,509554898,-72,200,509542029,W10T_A7H_B-1-1
560315378,2022-04-26T13:24:07.594+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560315416,2022-04-26T13:24:12.685+00:00,509554898,-70,198,509542314,W10T_A7H_B-1-6
560315415,2022-04-26T13:24:12.685+00:00,509554898,-77,205,509542097,W10T_A7H_B-1-2
560315470,2022-04-26T13:24:21.794+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560315502,2022-04-26T13:24:27.897+00:00,509554898,-70,198,509542378,W10T_A7H_B-1-7
560315501,2022-04-26T13:24:27.897+00:00,509554898,-70,198,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560315500,2022-04-26T13:24:27.897+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560315547,2022-04-26T13:24:33.999+00:00,509554898,-70,198,509558438,W10T_A7H_B-1-10
560315546,2022-04-26T13:24:33.999+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560315545,2022-04-26T13:24:33.999+00:00,509554898,-71,199,509542314,W10T_A7H_B-1-6
560315591,2022-04-26T13:24:42.649+00:00,509554898,-71,199,509542029,W10T_A7H_B-1-1
560315590,2022-04-26T13:24:42.649+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560315629,2022-04-26T13:24:49.754+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560315628,2022-04-26T13:24:49.754+00:00,509554898,-71,199,509542378,W10T_A7H_B-1-7
560315627,2022-04-26T13:24:49.754+00:00,509554898,-70,198,509558438,W10T_A7H_B-1-10
560315671,2022-04-26T13:24:57.866+00:00,509554898,-71,199,509542097,W10T_A7H_B-1-2
560315670,2022-04-26T13:24:57.866+00:00,509554898,-70,198,509542029,W10T_A7H_B-1-1
560315669,2022-04-26T13:24:57.866+00:00,509554898,-71,199,509558438,W10T_A7H_B-1-10
560315741,2022-04-26T13:25:04.968+00:00,509554898,-71,199,509542029,W10T_A7H_B-1-1
560315740,2022-04-26T13:25:04.968+00:00,509554898,-70,198,509542314,W10T_A7H_B-1-6
560315739,2022-04-26T13:25:04.968+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560315782,2022-04-26T13:25:11.071+00:00,509554898,-70,198,509558351,W10T_A7H_B-1-9
560315827,2022-04-26T13:25:18.176+00:00,509554898,-72,200,509542029,W10T_A7H_B-1-1
560315826,2022-04-26T13:25:18.176+00:00,509554898,-72,200,509542314,W10T_A7H_B-1-6
560315868,2022-04-26T13:25:25.280+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560315866,2022-04-26T13:25:25.280+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560315904,2022-04-26T13:25:32.385+00:00,509554898,-74,202,509558438,W10T_A7H_B-1-10
560315903,2022-04-26T13:25:32.385+00:00,509554898,-77,205,509542097,W10T_A7H_B-1-2
560315984,2022-04-26T13:25:46.594+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560315983,2022-04-26T13:25:46.594+00:00,509554898,-72,200,509542314,W10T_A7H_B-1-6
560316025,2022-04-26T13:25:53.701+00:00,509554898,-78,206,509542097,W10T_A7H_B-1-2
560316024,2022-04-26T13:25:53.701+00:00,509554898,-73,201,509542314,W10T_A7H_B-1-6
560316069,2022-04-26T13:26:01.811+00:00,509554898,-72,200,509542314,W10T_A7H_B-1-6
560316068,2022-04-26T13:26:01.811+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560316067,2022-04-26T13:26:01.811+00:00,509554898,-73,201,509558438,W10T_A7H_B-1-10
560316149,2022-04-26T13:26:07.909+00:00,509554898,-71,199,509558438,W10T_A7H_B-1-10
560316191,2022-04-26T13:26:15.014+00:00,509554898,-69,197,509558438,W10T_A7H_B-1-10
560316190,2022-04-26T13:26:15.014+00:00,509554898,-71,199,509558351,W10T_A7H_B-1-9
560316243,2022-04-26T13:26:22.637+00:00,509554898,-71,199,509542378,W10T_A7H_B-1-7
560316242,2022-04-26T13:26:22.637+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560316287,2022-04-26T13:26:29.743+00:00,509554898,-70,198,509542378,W10T_A7H_B-1-7
560316286,2022-04-26T13:26:29.743+00:00,509554898,-70,198,509558438,W10T_A7H_B-1-10
560316285,2022-04-26T13:26:29.743+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560316339,2022-04-26T13:26:40.889+00:00,509554898,-71,199,509542378,W10T_A7H_B-1-7
560316338,2022-04-26T13:26:40.889+00:00,509554898,-70,198,509542314,W10T_A7H_B-1-6
560316398,2022-04-26T13:26:47.989+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560316397,2022-04-26T13:26:47.989+00:00,509554898,-71,199,509542029,W10T_A7H_B-1-1
560316395,2022-04-26T13:26:47.989+00:00,509554898,-71,199,509542314,W10T_A7H_B-1-6
560316445,2022-04-26T13:26:55.098+00:00,509554898,-71,199,509558351,W10T_A7H_B-1-9
560316444,2022-04-26T13:26:55.098+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560316443,2022-04-26T13:26:55.098+00:00,509554898,-70,198,509542378,W10T_A7H_B-1-7
560316481,2022-04-26T13:27:01.196+00:00,509554898,-69,197,509558438,W10T_A7H_B-1-10
560316567,2022-04-26T13:27:08.301+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560316566,2022-04-26T13:27:08.301+00:00,509554898,-71,199,509542378,W10T_A7H_B-1-7
560316565,2022-04-26T13:27:08.301+00:00,509554898,-70,198,509559342,W10T_A7H_B-1-14
560316634,2022-04-26T13:27:19.433+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560316632,2022-04-26T13:27:19.433+00:00,509554898,-77,205,509542097,W10T_A7H_B-1-2
560316651,2022-04-26T13:27:22.510+00:00,509554898,-71,199,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560316650,2022-04-26T13:27:22.510+00:00,509554898,-78,206,509542097,W10T_A7H_B-1-2
560316649,2022-04-26T13:27:22.510+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560316678,2022-04-26T13:27:29.615+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560316677,2022-04-26T13:27:29.615+00:00,509554898,-70,198,509558438,W10T_A7H_B-1-10
560316725,2022-04-26T13:27:37.721+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560316723,2022-04-26T13:27:37.721+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560316767,2022-04-26T13:27:43.827+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560316766,2022-04-26T13:27:43.827+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560316765,2022-04-26T13:27:43.827+00:00,509554898,-68,196,509558438,W10T_A7H_B-1-10
560316821,2022-04-26T13:27:52.941+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560316820,2022-04-26T13:27:52.941+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560316819,2022-04-26T13:27:52.941+00:00,509554898,-79,207,509542097,W10T_A7H_B-1-2
560316850,2022-04-26T13:27:58.037+00:00,509554898,-72,200,509542029,W10T_A7H_B-1-1
560316848,2022-04-26T13:27:58.037+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560316920,2022-04-26T13:28:06.148+00:00,509554898,-77,205,509542097,W10T_A7H_B-1-2
560316919,2022-04-26T13:28:06.148+00:00,509554898,-71,199,509542029,W10T_A7H_B-1-1
560316917,2022-04-26T13:28:06.148+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560316978,2022-04-26T13:28:15.263+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560316977,2022-04-26T13:28:15.263+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560316976,2022-04-26T13:28:15.263+00:00,509554898,-71,199,509542378,W10T_A7H_B-1-7
560317004,2022-04-26T13:28:20.568+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560317066,2022-04-26T13:28:28.677+00:00,509554898,-78,206,509542097,W10T_A7H_B-1-2
560317134,2022-04-26T13:28:40.983+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560317133,2022-04-26T13:28:40.983+00:00,509554898,-71,199,509558438,W10T_A7H_B-1-10
560317131,2022-04-26T13:28:40.983+00:00,509554898,-80,208,509542097,W10T_A7H_B-1-2
560317167,2022-04-26T13:28:48.090+00:00,509554898,-72,200,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560317166,2022-04-26T13:28:48.090+00:00,509554898,-78,206,509542097,W10T_A7H_B-1-2
560317165,2022-04-26T13:28:48.090+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560317225,2022-04-26T13:28:56.245+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560317289,2022-04-26T13:29:03.349+00:00,509554898,-78,206,509542097,W10T_A7H_B-1-2
560317345,2022-04-26T13:29:10.454+00:00,509554898,-73,201,509558438,W10T_A7H_B-1-10
560317338,2022-04-26T13:29:10.454+00:00,509554898,-72,200,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560317399,2022-04-26T13:29:18.560+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560317398,2022-04-26T13:29:18.560+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560317397,2022-04-26T13:29:18.560+00:00,509554898,-72,200,509558351,W10T_A7H_B-1-9
560317428,2022-04-26T13:29:25.664+00:00,509554898,-77,205,509542097,W10T_A7H_B-1-2
560317427,2022-04-26T13:29:25.664+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560317465,2022-04-26T13:29:31.770+00:00,509554898,-80,208,509542097,W10T_A7H_B-1-2
560317464,2022-04-26T13:29:31.770+00:00,509554898,-70,198,509558438,W10T_A7H_B-1-10
560317463,2022-04-26T13:29:31.770+00:00,509554898,-71,199,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560317508,2022-04-26T13:29:38.875+00:00,509554898,-81,209,509542097,W10T_A7H_B-1-2
560317507,2022-04-26T13:29:38.875+00:00,509554898,-71,199,509558438,W10T_A7H_B-1-10
560317506,2022-04-26T13:29:38.875+00:00,509554898,-71,199,509542378,W10T_A7H_B-1-7
560317627,2022-04-26T13:30:00.847+00:00,509554898,-72,200,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560317626,2022-04-26T13:30:00.847+00:00,509554898,-80,208,509542097,W10T_A7H_B-1-2
560317625,2022-04-26T13:30:00.847+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560317691,2022-04-26T13:30:08.961+00:00,509554898,-71,199,509542029,W10T_A7H_B-1-1
560317690,2022-04-26T13:30:08.961+00:00,509554898,-78,206,509542097,W10T_A7H_B-1-2
560317689,2022-04-26T13:30:08.961+00:00,509554898,-71,199,509542378,W10T_A7H_B-1-7
560317735,2022-04-26T13:30:15.059+00:00,509554898,-77,205,509542097,W10T_A7H_B-1-2
560317755,2022-04-26T13:30:22.163+00:00,509554898,-72,200,509542029,W10T_A7H_B-1-1
560317789,2022-04-26T13:30:29.268+00:00,509554898,-70,198,509542378,W10T_A7H_B-1-7
560317788,2022-04-26T13:30:29.268+00:00,509554898,-70,198,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560317845,2022-04-26T13:30:37.373+00:00,509554898,-78,206,509542097,W10T_A7H_B-1-2
560317844,2022-04-26T13:30:37.373+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560317843,2022-04-26T13:30:37.373+00:00,509554898,-69,197,509542029,W10T_A7H_B-1-1
560317928,2022-04-26T13:30:54.598+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560317927,2022-04-26T13:30:54.598+00:00,509554898,-73,201,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560317926,2022-04-26T13:30:54.598+00:00,509554898,-78,206,509542097,W10T_A7H_B-1-2
560318019,2022-04-26T13:31:04.793+00:00,509554898,-71,199,509542029,W10T_A7H_B-1-1
560318018,2022-04-26T13:31:04.793+00:00,509554898,-77,205,509542097,W10T_A7H_B-1-2
560318017,2022-04-26T13:31:04.793+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560318118,2022-04-26T13:31:26.106+00:00,509554898,-73,201,509558438,W10T_A7H_B-1-10
560318117,2022-04-26T13:31:26.106+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560318116,2022-04-26T13:31:26.106+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560318169,2022-04-26T13:31:34.214+00:00,509554898,-78,206,509542097,W10T_A7H_B-1-2
560318305,2022-04-26T13:31:54.526+00:00,509554898,-81,209,509542097,W10T_A7H_B-1-2
560318303,2022-04-26T13:31:54.526+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560318406,2022-04-26T13:32:09.739+00:00,509554898,-80,208,509542097,W10T_A7H_B-1-2
560318404,2022-04-26T13:32:09.739+00:00,509554898,-73,201,509558438,W10T_A7H_B-1-10
560318402,2022-04-26T13:32:09.739+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560318442,2022-04-26T13:32:16.846+00:00,509554898,-81,209,509542097,W10T_A7H_B-1-2
560318441,2022-04-26T13:32:16.846+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560318513,2022-04-26T13:32:30.053+00:00,509554898,-77,205,509542378,W10T_A7H_B-1-7
