id,device,timestamp,deviceId,rssi,rssiOld,beaconId,beaconName
560322389,142_(W10T_A7H_3),2022-04-26T13:43:36.160+00:00,509554898,-73,201,509558438,W10T_A7H_B-1-10
560322388,142_(W10T_A7H_3),2022-04-26T13:43:36.160+00:00,509554898,-73,201,509542314,W10T_A7H_B-1-6
560322414,142_(W10T_A7H_3),2022-04-26T13:43:41.250+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560322413,142_(W10T_A7H_3),2022-04-26T13:43:41.250+00:00,509554898,-77,205,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560322437,142_(W10T_A7H_3),2022-04-26T13:43:48.355+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560322436,142_(W10T_A7H_3),2022-04-26T13:43:48.355+00:00,509554898,-73,201,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560322479,142_(W10T_A7H_3),2022-04-26T13:43:57.473+00:00,509554898,-74,202,509542378,W10T_A7H_B-1-7
560322478,142_(W10T_A7H_3),2022-04-26T13:43:57.473+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560322509,142_(W10T_A7H_3),2022-04-26T13:44:02.564+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560322508,142_(W10T_A7H_3),2022-04-26T13:44:02.564+00:00,509554898,-75,203,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560322506,142_(W10T_A7H_3),2022-04-26T13:44:02.564+00:00,509554898,-70,198,509558438,W10T_A7H_B-1-10
560322572,142_(W10T_A7H_3),2022-04-26T13:44:09.668+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560322571,142_(W10T_A7H_3),2022-04-26T13:44:09.668+00:00,509554898,-73,201,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560322570,142_(W10T_A7H_3),2022-04-26T13:44:09.668+00:00,509554898,-74,202,509542314,W10T_A7H_B-1-6
560322606,142_(W10T_A7H_3),2022-04-26T13:44:17.775+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560322604,142_(W10T_A7H_3),2022-04-26T13:44:17.775+00:00,509554898,-73,201,509542314,W10T_A7H_B-1-6
560322647,142_(W10T_A7H_3),2022-04-26T13:44:26.900+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560322665,142_(W10T_A7H_3),2022-04-26T13:44:30.985+00:00,509554898,-71,199,509542378,W10T_A7H_B-1-7
560322664,142_(W10T_A7H_3),2022-04-26T13:44:30.985+00:00,509554898,-70,198,509542314,W10T_A7H_B-1-6
560322666,142_(W10T_A7H_3),2022-04-26T13:44:30.985+00:00,509554898,-70,198,509558438,W10T_A7H_B-1-10
560322698,142_(W10T_A7H_3),2022-04-26T13:44:38.090+00:00,509554898,-70,198,509542378,W10T_A7H_B-1-7
560322697,142_(W10T_A7H_3),2022-04-26T13:44:38.090+00:00,509554898,-69,197,509542097,W10T_A7H_B-1-2
560322696,142_(W10T_A7H_3),2022-04-26T13:44:38.090+00:00,509554898,-69,197,509542314,W10T_A7H_B-1-6
560322730,142_(W10T_A7H_3),2022-04-26T13:44:45.195+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560322729,142_(W10T_A7H_3),2022-04-26T13:44:45.195+00:00,509554898,-73,201,509542029,W10T_A7H_B-1-1
560322728,142_(W10T_A7H_3),2022-04-26T13:44:45.195+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560322753,142_(W10T_A7H_3),2022-04-26T13:44:52.299+00:00,509554898,-74,202,509542378,W10T_A7H_B-1-7
560322797,142_(W10T_A7H_3),2022-04-26T13:45:00.408+00:00,509554898,-75,203,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560322796,142_(W10T_A7H_3),2022-04-26T13:45:00.408+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560322858,142_(W10T_A7H_3),2022-04-26T13:45:06.510+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560322896,142_(W10T_A7H_3),2022-04-26T13:45:14.616+00:00,509554898,-68,196,509542314,W10T_A7H_B-1-6
560322895,142_(W10T_A7H_3),2022-04-26T13:45:14.616+00:00,509554898,-69,197,509542378,W10T_A7H_B-1-7
560322894,142_(W10T_A7H_3),2022-04-26T13:45:14.616+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560322935,142_(W10T_A7H_3),2022-04-26T13:45:20.719+00:00,509554898,-71,199,509542097,W10T_A7H_B-1-2
560322934,142_(W10T_A7H_3),2022-04-26T13:45:20.719+00:00,509554898,-71,199,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560322989,142_(W10T_A7H_3),2022-04-26T13:45:31.845+00:00,509554898,-73,201,509542314,W10T_A7H_B-1-6
560322988,142_(W10T_A7H_3),2022-04-26T13:45:31.845+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560322987,142_(W10T_A7H_3),2022-04-26T13:45:31.845+00:00,509554898,-73,201,509542157,W10T_A7H_B-1-3
560323009,142_(W10T_A7H_3),2022-04-26T13:45:34.929+00:00,509554898,-70,198,509542097,W10T_A7H_B-1-2
560323008,142_(W10T_A7H_3),2022-04-26T13:45:34.929+00:00,509554898,-73,201,509558438,W10T_A7H_B-1-10
560323042,142_(W10T_A7H_3),2022-04-26T13:45:42.034+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560323041,142_(W10T_A7H_3),2022-04-26T13:45:42.034+00:00,509554898,-77,205,509542378,W10T_A7H_B-1-7
560323088,142_(W10T_A7H_3),2022-04-26T13:45:50.149+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560323087,142_(W10T_A7H_3),2022-04-26T13:45:50.149+00:00,509554898,-74,202,509542314,W10T_A7H_B-1-6
560323136,142_(W10T_A7H_3),2022-04-26T13:45:58.249+00:00,509554898,-71,199,509542097,W10T_A7H_B-1-2
560323135,142_(W10T_A7H_3),2022-04-26T13:45:58.249+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560323133,142_(W10T_A7H_3),2022-04-26T13:45:58.249+00:00,509554898,-72,200,509542314,W10T_A7H_B-1-6
560323192,142_(W10T_A7H_3),2022-04-26T13:46:03.349+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560323191,142_(W10T_A7H_3),2022-04-26T13:46:03.349+00:00,509554898,-70,198,509542314,W10T_A7H_B-1-6
560323190,142_(W10T_A7H_3),2022-04-26T13:46:03.349+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560323232,142_(W10T_A7H_3),2022-04-26T13:46:10.454+00:00,509554898,-72,200,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560323230,142_(W10T_A7H_3),2022-04-26T13:46:10.454+00:00,509554898,-75,203,509542157,W10T_A7H_B-1-3
560323229,142_(W10T_A7H_3),2022-04-26T13:46:10.454+00:00,509554898,-74,202,509542378,W10T_A7H_B-1-7
560323277,142_(W10T_A7H_3),2022-04-26T13:46:20.565+00:00,509554898,-74,202,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560323276,142_(W10T_A7H_3),2022-04-26T13:46:20.565+00:00,509554898,-73,201,509558438,W10T_A7H_B-1-10
560323318,142_(W10T_A7H_3),2022-04-26T13:46:27.675+00:00,509554898,-73,201,509542314,W10T_A7H_B-1-6
560323317,142_(W10T_A7H_3),2022-04-26T13:46:27.675+00:00,509554898,-73,201,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560323316,142_(W10T_A7H_3),2022-04-26T13:46:27.675+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560323343,142_(W10T_A7H_3),2022-04-26T13:46:31.771+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560323342,142_(W10T_A7H_3),2022-04-26T13:46:31.771+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560323383,142_(W10T_A7H_3),2022-04-26T13:46:38.875+00:00,509554898,-78,206,509542378,W10T_A7H_B-1-7
560323382,142_(W10T_A7H_3),2022-04-26T13:46:38.875+00:00,509554898,-71,199,509558438,W10T_A7H_B-1-10
560323379,142_(W10T_A7H_3),2022-04-26T13:46:38.875+00:00,509554898,-71,199,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560323456,142_(W10T_A7H_3),2022-04-26T13:46:54.086+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560323458,142_(W10T_A7H_3),2022-04-26T13:46:54.086+00:00,509554898,-73,201,509542314,W10T_A7H_B-1-6
560323457,142_(W10T_A7H_3),2022-04-26T13:46:54.086+00:00,509554898,-77,205,509542378,W10T_A7H_B-1-7
560323508,142_(W10T_A7H_3),2022-04-26T13:47:03.216+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560323566,142_(W10T_A7H_3),2022-04-26T13:47:12.316+00:00,509554898,-70,198,509542314,W10T_A7H_B-1-6
560323565,142_(W10T_A7H_3),2022-04-26T13:47:12.316+00:00,509554898,-73,201,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560323564,142_(W10T_A7H_3),2022-04-26T13:47:12.316+00:00,509554898,-74,202,509542378,W10T_A7H_B-1-7
560323575,142_(W10T_A7H_3),2022-04-26T13:47:14.401+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560323574,142_(W10T_A7H_3),2022-04-26T13:47:14.401+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560323573,142_(W10T_A7H_3),2022-04-26T13:47:14.401+00:00,509554898,-71,199,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560323611,142_(W10T_A7H_3),2022-04-26T13:47:21.506+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560323610,142_(W10T_A7H_3),2022-04-26T13:47:21.506+00:00,509554898,-72,200,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560323659,142_(W10T_A7H_3),2022-04-26T13:47:30.630+00:00,509554898,-70,198,509542097,W10T_A7H_B-1-2
560323658,142_(W10T_A7H_3),2022-04-26T13:47:30.630+00:00,509554898,-77,205,509542378,W10T_A7H_B-1-7
560323657,142_(W10T_A7H_3),2022-04-26T13:47:30.630+00:00,509554898,-71,199,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560323707,142_(W10T_A7H_3),2022-04-26T13:47:39.736+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560323706,142_(W10T_A7H_3),2022-04-26T13:47:39.736+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560323742,142_(W10T_A7H_3),2022-04-26T13:47:48.858+00:00,509554898,-74,202,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560323741,142_(W10T_A7H_3),2022-04-26T13:47:48.858+00:00,509554898,-72,200,509542314,W10T_A7H_B-1-6
560323740,142_(W10T_A7H_3),2022-04-26T13:47:48.858+00:00,509554898,-77,205,509542378,W10T_A7H_B-1-7
560323753,142_(W10T_A7H_3),2022-04-26T13:47:49.925+00:00,509554898,-75,203,509558438,W10T_A7H_B-1-10
560323799,142_(W10T_A7H_3),2022-04-26T13:47:59.044+00:00,509554898,-74,202,509542157,W10T_A7H_B-1-3
560323857,142_(W10T_A7H_3),2022-04-26T13:48:04.136+00:00,509554898,-79,207,509542378,W10T_A7H_B-1-7
560323856,142_(W10T_A7H_3),2022-04-26T13:48:04.136+00:00,509554898,-76,204,509558438,W10T_A7H_B-1-10
560323854,142_(W10T_A7H_3),2022-04-26T13:48:04.136+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560323894,142_(W10T_A7H_3),2022-04-26T13:48:11.240+00:00,509554898,-80,208,509542378,W10T_A7H_B-1-7
560323936,142_(W10T_A7H_3),2022-04-26T13:48:19.349+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560323935,142_(W10T_A7H_3),2022-04-26T13:48:19.349+00:00,509554898,-71,199,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560323933,142_(W10T_A7H_3),2022-04-26T13:48:19.349+00:00,509554898,-77,205,509542378,W10T_A7H_B-1-7
560323978,142_(W10T_A7H_3),2022-04-26T13:48:29.459+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560324006,142_(W10T_A7H_3),2022-04-26T13:48:32.555+00:00,509554898,-72,200,509558566,W10T_A7H_B-1-11
560324004,142_(W10T_A7H_3),2022-04-26T13:48:32.555+00:00,509554898,-73,201,509542157,W10T_A7H_B-1-3
560324056,142_(W10T_A7H_3),2022-04-26T13:48:40.660+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560324055,142_(W10T_A7H_3),2022-04-26T13:48:40.660+00:00,509554898,-72,200,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560324057,142_(W10T_A7H_3),2022-04-26T13:48:40.660+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560324119,142_(W10T_A7H_3),2022-04-26T13:48:54.876+00:00,509554898,-72,200,509542314,W10T_A7H_B-1-6
560324118,142_(W10T_A7H_3),2022-04-26T13:48:54.876+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560324117,142_(W10T_A7H_3),2022-04-26T13:48:54.876+00:00,509554898,-83,211,509542378,W10T_A7H_B-1-7
560324157,142_(W10T_A7H_3),2022-04-26T13:49:00.975+00:00,509554898,-82,210,509542378,W10T_A7H_B-1-7
560324156,142_(W10T_A7H_3),2022-04-26T13:49:00.975+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560324238,142_(W10T_A7H_3),2022-04-26T13:49:09.089+00:00,509554898,-79,207,509542378,W10T_A7H_B-1-7
560324237,142_(W10T_A7H_3),2022-04-26T13:49:09.089+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560324280,142_(W10T_A7H_3),2022-04-26T13:49:17.188+00:00,509554898,-74,202,509542378,W10T_A7H_B-1-7
560324279,142_(W10T_A7H_3),2022-04-26T13:49:17.188+00:00,509554898,-70,198,509558438,W10T_A7H_B-1-10
560324278,142_(W10T_A7H_3),2022-04-26T13:49:17.188+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560324304,142_(W10T_A7H_3),2022-04-26T13:49:25.297+00:00,509554898,-73,201,509542314,W10T_A7H_B-1-6
560324305,142_(W10T_A7H_3),2022-04-26T13:49:25.297+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560324324,142_(W10T_A7H_3),2022-04-26T13:49:30.399+00:00,509554898,-78,206,509542378,W10T_A7H_B-1-7
560324323,142_(W10T_A7H_3),2022-04-26T13:49:30.399+00:00,509554898,-78,206,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560324404,142_(W10T_A7H_3),2022-04-26T13:49:46.616+00:00,509554898,-78,206,509542378,W10T_A7H_B-1-7
560324427,142_(W10T_A7H_3),2022-04-26T13:49:50.710+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560324426,142_(W10T_A7H_3),2022-04-26T13:49:50.710+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560324425,142_(W10T_A7H_3),2022-04-26T13:49:50.710+00:00,509554898,-71,199,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560324454,142_(W10T_A7H_3),2022-04-26T13:49:57.815+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560324453,142_(W10T_A7H_3),2022-04-26T13:49:57.815+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560324523,142_(W10T_A7H_3),2022-04-26T13:50:05.929+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560324521,142_(W10T_A7H_3),2022-04-26T13:50:05.929+00:00,509554898,-71,199,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560324554,142_(W10T_A7H_3),2022-04-26T13:50:12.027+00:00,509554898,-78,206,509542378,W10T_A7H_B-1-7
560324588,142_(W10T_A7H_3),2022-04-26T13:50:19.132+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560324587,142_(W10T_A7H_3),2022-04-26T13:50:19.132+00:00,509554898,-74,202,509542378,W10T_A7H_B-1-7
560324586,142_(W10T_A7H_3),2022-04-26T13:50:19.132+00:00,509554898,-72,200,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560324621,142_(W10T_A7H_3),2022-04-26T13:50:26.236+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560324620,142_(W10T_A7H_3),2022-04-26T13:50:26.236+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560324666,142_(W10T_A7H_3),2022-04-26T13:50:33.339+00:00,509554898,-82,210,509542378,W10T_A7H_B-1-7
560324665,142_(W10T_A7H_3),2022-04-26T13:50:33.339+00:00,509554898,-73,201,509558438,W10T_A7H_B-1-10
560324724,142_(W10T_A7H_3),2022-04-26T13:50:41.454+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560324723,142_(W10T_A7H_3),2022-04-26T13:50:41.454+00:00,509554898,-81,209,509542378,W10T_A7H_B-1-7
560324722,142_(W10T_A7H_3),2022-04-26T13:50:41.454+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560324785,142_(W10T_A7H_3),2022-04-26T13:50:54.656+00:00,509554898,-73,201,509558666,W10T_A7H_B-1-12
560324784,142_(W10T_A7H_3),2022-04-26T13:50:54.656+00:00,509554898,-80,208,509542378,W10T_A7H_B-1-7
560324847,142_(W10T_A7H_3),2022-04-26T13:51:02.763+00:00,509554898,-72,200,509542314,W10T_A7H_B-1-6
560324852,142_(W10T_A7H_3),2022-04-26T13:51:02.763+00:00,509554898,-79,207,509542378,W10T_A7H_B-1-7
560324850,142_(W10T_A7H_3),2022-04-26T13:51:02.763+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560324917,142_(W10T_A7H_3),2022-04-26T13:51:09.869+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560324916,142_(W10T_A7H_3),2022-04-26T13:51:09.869+00:00,509554898,-75,203,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560324959,142_(W10T_A7H_3),2022-04-26T13:51:17.973+00:00,509554898,-74,202,509542378,W10T_A7H_B-1-7
560324958,142_(W10T_A7H_3),2022-04-26T13:51:17.973+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560324957,142_(W10T_A7H_3),2022-04-26T13:51:17.973+00:00,509554898,-73,201,509542314,W10T_A7H_B-1-6
560325041,142_(W10T_A7H_3),2022-04-26T13:51:32.189+00:00,509554898,-72,200,509542314,W10T_A7H_B-1-6
560325040,142_(W10T_A7H_3),2022-04-26T13:51:32.189+00:00,509554898,-74,202,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560325038,142_(W10T_A7H_3),2022-04-26T13:51:32.189+00:00,509554898,-73,201,509558438,W10T_A7H_B-1-10
560325113,142_(W10T_A7H_3),2022-04-26T13:51:41.307+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560325112,142_(W10T_A7H_3),2022-04-26T13:51:41.307+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560325125,142_(W10T_A7H_3),2022-04-26T13:51:44.390+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560325124,142_(W10T_A7H_3),2022-04-26T13:51:44.390+00:00,509554898,-72,200,509542157,W10T_A7H_B-1-3
560325123,142_(W10T_A7H_3),2022-04-26T13:51:44.390+00:00,509554898,-71,199,509558438,W10T_A7H_B-1-10
560325159,142_(W10T_A7H_3),2022-04-26T13:51:52.500+00:00,509554898,-74,202,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560325158,142_(W10T_A7H_3),2022-04-26T13:51:52.500+00:00,509554898,-79,207,509542378,W10T_A7H_B-1-7
560325199,142_(W10T_A7H_3),2022-04-26T13:51:59.607+00:00,509554898,-77,205,509558438,W10T_A7H_B-1-10
560325201,142_(W10T_A7H_3),2022-04-26T13:51:59.607+00:00,509554898,-77,205,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560325200,142_(W10T_A7H_3),2022-04-26T13:51:59.607+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560325320,142_(W10T_A7H_3),2022-04-26T13:52:14.822+00:00,509554898,-75,203,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560325319,142_(W10T_A7H_3),2022-04-26T13:52:14.822+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560325317,142_(W10T_A7H_3),2022-04-26T13:52:14.822+00:00,509554898,-74,202,509542378,W10T_A7H_B-1-7
560325365,142_(W10T_A7H_3),2022-04-26T13:52:24.688+00:00,509554898,-73,201,509558438,W10T_A7H_B-1-10
560325364,142_(W10T_A7H_3),2022-04-26T13:52:24.688+00:00,509554898,-78,206,509542378,W10T_A7H_B-1-7
560325392,142_(W10T_A7H_3),2022-04-26T13:52:31.798+00:00,509554898,-80,208,509542378,W10T_A7H_B-1-7
560325391,142_(W10T_A7H_3),2022-04-26T13:52:31.798+00:00,509554898,-74,202,509558438,W10T_A7H_B-1-10
560325430,142_(W10T_A7H_3),2022-04-26T13:52:38.907+00:00,509554898,-77,205,509542378,W10T_A7H_B-1-7
560325431,142_(W10T_A7H_3),2022-04-26T13:52:38.907+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560325429,142_(W10T_A7H_3),2022-04-26T13:52:38.907+00:00,509554898,-73,201,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560325457,142_(W10T_A7H_3),2022-04-26T13:52:45.002+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560325456,142_(W10T_A7H_3),2022-04-26T13:52:45.002+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560325489,142_(W10T_A7H_3),2022-04-26T13:52:54.619+00:00,509554898,-73,201,509558566,W10T_A7H_B-1-11
560325488,142_(W10T_A7H_3),2022-04-26T13:52:54.619+00:00,509554898,-73,201,509542314,W10T_A7H_B-1-6
560325518,142_(W10T_A7H_3),2022-04-26T13:53:01.726+00:00,509554898,-72,200,509542157,W10T_A7H_B-1-3
560325516,142_(W10T_A7H_3),2022-04-26T13:53:01.726+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560325599,142_(W10T_A7H_3),2022-04-26T13:53:10.843+00:00,509554898,-75,203,509558438,W10T_A7H_B-1-10
560325598,142_(W10T_A7H_3),2022-04-26T13:53:10.843+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560325617,142_(W10T_A7H_3),2022-04-26T13:53:14.932+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560325616,142_(W10T_A7H_3),2022-04-26T13:53:14.932+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560325646,142_(W10T_A7H_3),2022-04-26T13:53:22.036+00:00,509554898,-72,200,509542157,W10T_A7H_B-1-3
560325645,142_(W10T_A7H_3),2022-04-26T13:53:22.036+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560325644,142_(W10T_A7H_3),2022-04-26T13:53:22.036+00:00,509554898,-78,206,509542378,W10T_A7H_B-1-7
560325681,142_(W10T_A7H_3),2022-04-26T13:53:31.158+00:00,509554898,-75,203,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560325680,142_(W10T_A7H_3),2022-04-26T13:53:31.158+00:00,509554898,-77,205,509542378,W10T_A7H_B-1-7
560325715,142_(W10T_A7H_3),2022-04-26T13:53:36.246+00:00,509554898,-81,209,509542378,W10T_A7H_B-1-7
560325714,142_(W10T_A7H_3),2022-04-26T13:53:36.246+00:00,509554898,-76,204,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560325763,142_(W10T_A7H_3),2022-04-26T13:53:46.374+00:00,509554898,-79,207,509542378,W10T_A7H_B-1-7
560325762,142_(W10T_A7H_3),2022-04-26T13:53:46.374+00:00,509554898,-77,205,509558438,W10T_A7H_B-1-10
560325761,142_(W10T_A7H_3),2022-04-26T13:53:46.374+00:00,509554898,-75,203,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560325790,142_(W10T_A7H_3),2022-04-26T13:53:50.457+00:00,509554898,-78,206,509542378,W10T_A7H_B-1-7
560325824,142_(W10T_A7H_3),2022-04-26T13:53:58.526+00:00,509554898,-77,205,509542378,W10T_A7H_B-1-7
560325823,142_(W10T_A7H_3),2022-04-26T13:53:58.526+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560325928,142_(W10T_A7H_3),2022-04-26T13:54:10.640+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560325927,142_(W10T_A7H_3),2022-04-26T13:54:10.640+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560325932,142_(W10T_A7H_3),2022-04-26T13:54:12.735+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560325931,142_(W10T_A7H_3),2022-04-26T13:54:12.735+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560325930,142_(W10T_A7H_3),2022-04-26T13:54:12.735+00:00,509554898,-72,200,509542157,W10T_A7H_B-1-3
560325956,142_(W10T_A7H_3),2022-04-26T13:54:19.839+00:00,509554898,-77,205,509542378,W10T_A7H_B-1-7
560326013,142_(W10T_A7H_3),2022-04-26T13:54:29.955+00:00,509554898,-71,199,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560326012,142_(W10T_A7H_3),2022-04-26T13:54:29.955+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560326011,142_(W10T_A7H_3),2022-04-26T13:54:29.955+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560326036,142_(W10T_A7H_3),2022-04-26T13:54:35.055+00:00,509554898,-72,200,509542157,W10T_A7H_B-1-3
560326035,142_(W10T_A7H_3),2022-04-26T13:54:35.055+00:00,509554898,-80,208,509542378,W10T_A7H_B-1-7
560326093,142_(W10T_A7H_3),2022-04-26T13:54:46.983+00:00,509554898,-71,199,509542157,W10T_A7H_B-1-3
560326092,142_(W10T_A7H_3),2022-04-26T13:54:46.983+00:00,509554898,-71,199,509542097,W10T_A7H_B-1-2
560326091,142_(W10T_A7H_3),2022-04-26T13:54:46.983+00:00,509554898,-78,206,509542378,W10T_A7H_B-1-7
560326123,142_(W10T_A7H_3),2022-04-26T13:54:54.091+00:00,509554898,-83,211,509542378,W10T_A7H_B-1-7
560326122,142_(W10T_A7H_3),2022-04-26T13:54:54.091+00:00,509554898,-71,199,509542314,W10T_A7H_B-1-6
560326121,142_(W10T_A7H_3),2022-04-26T13:54:54.091+00:00,509554898,-76,204,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560326165,142_(W10T_A7H_3),2022-04-26T13:55:01.195+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560326237,142_(W10T_A7H_3),2022-04-26T13:55:09.302+00:00,509554898,-70,198,509542097,W10T_A7H_B-1-2
560326236,142_(W10T_A7H_3),2022-04-26T13:55:09.302+00:00,509554898,-72,200,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560326235,142_(W10T_A7H_3),2022-04-26T13:55:09.302+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560326263,142_(W10T_A7H_3),2022-04-26T13:55:15.405+00:00,509554898,-73,201,509558438,W10T_A7H_B-1-10
560326262,142_(W10T_A7H_3),2022-04-26T13:55:15.405+00:00,509554898,-73,201,509542314,W10T_A7H_B-1-6
560326261,142_(W10T_A7H_3),2022-04-26T13:55:15.405+00:00,509554898,-77,205,509542378,W10T_A7H_B-1-7
560326290,142_(W10T_A7H_3),2022-04-26T13:55:22.509+00:00,509554898,-74,202,509542157,W10T_A7H_B-1-3
560326289,142_(W10T_A7H_3),2022-04-26T13:55:22.509+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560326288,142_(W10T_A7H_3),2022-04-26T13:55:22.509+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560326338,142_(W10T_A7H_3),2022-04-26T13:55:30.617+00:00,509554898,-77,205,509542378,W10T_A7H_B-1-7
560326337,142_(W10T_A7H_3),2022-04-26T13:55:30.617+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
